pkid,fkcallingsearchspace,fkroutepartition,sortorder
a5c70b07-9a5c-e0c4-cae6-57c9e1b1db51,47d5a042-6cb4-3901-29b6-838dec9b656c,0a4cc668-934e-46f3-9f52-99fa03bbe999,1
940c2967-89b1-affb-6644-bceda6eee581,47d32864-5557-4b9d-fc46-435dcdde139b,b81d432e-9bac-4193-8eca-6b648a25f119,0
51684541-2abf-1fa1-758c-2c97be935d8d,fb24ae91-4223-2d57-2585-ab6064245d71,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
6aded37a-f2e2-6589-70fd-201b42c5752a,fb5cabc0-c206-142c-a16e-10d2aa25e849,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
31e77ebf-eaed-6c13-a7d0-55142516ccc4,fb5cabc0-c206-142c-a16e-10d2aa25e849,1ce88d6f-d91c-44d7-9c93-77092ad6ff44,1
b886f805-4bc1-94e9-cdfa-d066c1a61d51,47d32864-5557-4b9d-fc46-435dcdde139b,dd9e53c6-c325-480e-b57e-a84acc0bf4a3,1
77847991-d933-df20-9366-20ba677abbf7,47d32864-5557-4b9d-fc46-435dcdde139b,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,2
32669969-69ab-ea41-4cbf-b179626c308d,47d32864-5557-4b9d-fc46-435dcdde139b,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
0233b26f-ad2f-4001-9865-2356d57cbbe8,fb5cabc0-c206-142c-a16e-10d2aa25e849,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
ed990f9b-66b8-e7f9-693f-f91c64e4d209,fb83d874-202c-b9eb-5e5f-a04cc366b1d6,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
d124b6d3-e45c-2b49-976c-3b443377dc47,fb83d874-202c-b9eb-5e5f-a04cc366b1d6,46432087-ac59-46ab-9639-7bca934e97f2,1
c4d1d8be-8d13-c7e8-775b-016c0eb3fcf6,47d32864-5557-4b9d-fc46-435dcdde139b,50f245a9-e6dd-4d14-a166-f41445e0a236,4
4a4f70cc-c1d3-559e-9a9d-b28c722465bf,47d32864-5557-4b9d-fc46-435dcdde139b,0533d41b-5f91-492f-84ee-66f76cff6806,5
d3832ae3-c60f-9b75-64e9-93e2de22ddb6,47d32864-5557-4b9d-fc46-435dcdde139b,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
f12a0533-91cf-7b5c-5dc8-e000d97a7226,47d32864-5557-4b9d-fc46-435dcdde139b,97efb347-833a-4545-87f2-2d1120f31fc2,7
b79952d9-1142-3ad0-645c-fa01158e0d01,47d32864-5557-4b9d-fc46-435dcdde139b,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
74962348-6128-cbf8-9768-00fd1cfc33b3,47c89212-ddcb-c142-ad8f-b99ece7fe1fc,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
83f8454c-6302-df44-a9e3-e265bab8256d,fb83d874-202c-b9eb-5e5f-a04cc366b1d6,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
10320420-d4e0-ed02-1464-c5c17bb46d21,fb865db0-c1a4-fdb7-9a16-5ee7304562ed,708c085e-1fe6-40b2-a555-eb83a21508fb,0
79119fc4-f6ae-608e-0710-b5dbf1975c55,9c2728c6-3acb-83b1-b1e3-9591f5167f2c,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,7
a64f37eb-93e4-81bb-d44c-8801c00d2516,9c13bdf0-9c7d-55e1-6764-afcd3c877ff2,6356228b-0ca1-41bb-99b2-e53faae0f59e,0
acfc3af5-605d-0403-bf29-44acb6801545,9bfbe310-3827-f09c-2e03-b46072c206e2,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
96183d82-a32d-1dbe-2e22-6cc21b269d71,9bfbe310-3827-f09c-2e03-b46072c206e2,c7f35539-63fa-46cb-b27e-37a809dd4f9a,1
3d243ef8-d279-7fa8-0fd8-5c88a840c4a9,9bfbe310-3827-f09c-2e03-b46072c206e2,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
1293d1f4-4011-f9c8-b56a-3eb38e3031ff,9bc4cb55-efe8-23e7-f711-2f82fef278b1,d60c17e6-2c63-453b-864f-7ab42bcc31ae,0
eff64379-1635-d071-822a-82018fcf194e,47c89212-ddcb-c142-ad8f-b99ece7fe1fc,6145d381-9c63-478d-82c0-7574904e6d08,1
3b4cd014-378b-b64b-e166-a8f3ba75e69a,9bab807e-9a3a-d069-c477-5cdd2025ebc1,f7e36cf0-62c0-42b7-bcc4-7edea498ff64,0
511d58d4-b98a-7bbb-1e5d-e5222cd68bcd,9ba9e6c9-c61b-1624-f303-a167a1a7e591,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
aa1b2561-830f-a19a-e6c7-8db977f09173,47c89212-ddcb-c142-ad8f-b99ece7fe1fc,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
f202385d-dcf4-3d15-2693-38fece474572,47c1a7c4-063b-cb6b-07e4-679ca80b1e85,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
466578b3-5f2e-f82b-472c-73fef56597ba,47c1a7c4-063b-cb6b-07e4-679ca80b1e85,9293d3b2-77e6-476b-b028-7bdebd83edb4,1
8baf30f6-6660-196e-7673-90c86b304e97,47c1a7c4-063b-cb6b-07e4-679ca80b1e85,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
9c463307-bc64-b0bf-1064-d7ad5479c349,47b4435d-4834-ad69-b14a-e9632161d49b,1981df51-6d8b-4403-9054-62b8e0dc838c,0
bd528158-8087-38b8-68ce-cfbb829cb296,47b4435d-4834-ad69-b14a-e9632161d49b,11512e0b-7968-4e92-b54b-bcf180ec8b44,1
f8943c7c-5d76-b089-2cfd-f1902e717869,4798fadc-fd41-226a-fc24-7e7f5ab98f5e,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
68997a6b-481b-510e-c92a-afbbf25af398,9ba9e6c9-c61b-1624-f303-a167a1a7e591,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
82fe1c4e-ce97-9237-e9d3-de71db00360f,9b987805-8d71-27a3-ca6a-e98813642c6e,4ff0a088-7e07-48bf-8c8b-7d2c81694743,0
cb19bbb7-d74a-0bd8-ff57-feb6bd14029a,9b88d375-c53a-3d7d-dd8a-75c307b8c727,0434cdec-78d3-44d8-81a3-d21f59e72260,0
31067cb8-4739-da2e-cbf4-6fdb3582e846,4798fadc-fd41-226a-fc24-7e7f5ab98f5e,2010eeda-cda6-4e2b-8838-fca1c048b334,1
3a11df31-b8dc-e80f-d006-f4b04159b2cf,4798fadc-fd41-226a-fc24-7e7f5ab98f5e,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
94029261-c4a7-5ead-9e00-b9e2b17a78f3,4790e4cd-e9bf-5d13-ad5e-9fe83b26116f,4ce13093-ecd5-47da-88ee-c0dcfe35c7f4,0
581abcbd-afb5-c4cf-4301-0717f61c3cca,4790e4cd-e9bf-5d13-ad5e-9fe83b26116f,c4da2960-b162-482e-9645-f7e6c2325934,1
7069d240-1059-02f8-1f51-1df657418471,fbbc621e-47b8-6d6e-8b0a-48578b2cf1a3,2ac64044-5a52-4e94-9ce5-bacf98376e7a,2
92497a00-2e31-bd37-6f02-803acbc08dc2,fbbc621e-47b8-6d6e-8b0a-48578b2cf1a3,2a84620d-a0d7-4fb1-8680-ec504f49c566,1
dd173932-2bda-8365-782b-d9cec5a7a4a3,fbbc621e-47b8-6d6e-8b0a-48578b2cf1a3,d57d57f6-0b83-4c15-b733-9b3643b027b0,0
da5c40f9-f0c3-2594-49bd-666c65627de1,9b84d57b-a875-3323-94c5-414611a98c53,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
15959928-63bf-7af0-f34d-96628f4c500c,9b84d57b-a875-3323-94c5-414611a98c53,c697aae3-5b82-46a3-a760-171b56c0f23d,1
6c3ca75f-81b1-272e-7af8-0ef510be2549,9b84d57b-a875-3323-94c5-414611a98c53,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
1a761a60-9124-326c-38b0-30d253376242,478d785a-a85a-e9ea-a601-0838e3ec9a38,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
8de06b93-c52e-7d11-b41f-26dc77e4ceae,9b7cf929-b57c-5479-96d0-a8c36a88ff8b,c8301948-9599-4dfe-a612-58f027e21c90,0
ff0af73e-9d03-1edb-7eb7-e60fae1fc846,9b476713-4a36-fe80-91ff-d73eab00751c,79440adb-c2f3-4746-9c9b-1492a6f41392,0
5a883c5a-8122-89fa-fb09-f52949a12924,9b467718-1a91-4e3e-df53-a1e898d9e79b,18d094ed-5839-4c6d-b4fc-57de67ef0b6a,0
6f3bfb8a-47fb-ba12-7999-bbe409846e98,478d785a-a85a-e9ea-a601-0838e3ec9a38,c0a49eb0-af98-460d-b534-6c482a38e40e,1
7bcd915b-51ce-b4cf-c879-0cca4c5ee743,fbdb1181-eb35-3296-c6be-f3d5288f3763,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
5013aacc-2507-d683-06b8-48789aa59e94,fbdb1181-eb35-3296-c6be-f3d5288f3763,8b4c1bc3-f3bd-42c7-acbb-d3d9fecca6d8,1
638d97ca-860a-eb04-65fa-5a8f0382c457,fbdb1181-eb35-3296-c6be-f3d5288f3763,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
a1f23906-b311-28ab-6593-a231b47650f9,fc0c75be-c200-a2a6-4bf2-76a1d9b3b1b0,8a6fb88a-d331-45c8-9925-02e7d1f6940e,0
7583c3ad-2380-233a-d779-9d193a9f7e02,9b28c03b-f6fc-0434-b4ba-355d43301f39,b81d432e-9bac-4193-8eca-6b648a25f119,0
77133456-8bac-9ee5-8055-23f4305adc4c,9b28c03b-f6fc-0434-b4ba-355d43301f39,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
78653028-4cf0-9b63-2c83-ee3129a12337,9b28c03b-f6fc-0434-b4ba-355d43301f39,4ad29ec8-7fa8-4eaa-8bd7-b33e968a7193,2
02c3a54d-035c-af65-ffc5-287212c5e6db,9b28c03b-f6fc-0434-b4ba-355d43301f39,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
763e683d-1ab7-7a1d-acc4-605c94e0733b,9b28c03b-f6fc-0434-b4ba-355d43301f39,0533d41b-5f91-492f-84ee-66f76cff6806,4
3ae9b95a-6937-f379-8be4-163828a84a12,9b28c03b-f6fc-0434-b4ba-355d43301f39,50f245a9-e6dd-4d14-a166-f41445e0a236,5
f3c7f411-ad6e-fd01-7864-00c15ee42c0c,9b28c03b-f6fc-0434-b4ba-355d43301f39,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
2fb70529-7de3-3541-453a-3fb6cc79d0f3,9b28c03b-f6fc-0434-b4ba-355d43301f39,97efb347-833a-4545-87f2-2d1120f31fc2,7
295c0893-90a2-f75c-ffee-51a7c45aa18c,9b28c03b-f6fc-0434-b4ba-355d43301f39,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
0099bc41-6c2f-6f56-f061-743639d12840,9af8109d-c488-18f4-847d-652ecc39d29e,b81d432e-9bac-4193-8eca-6b648a25f119,0
10ecff0e-d565-274a-bd1e-6e888f5c357d,9af8109d-c488-18f4-847d-652ecc39d29e,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
c66c61cc-c0ab-9b91-70f5-4f7c0ea5dfb4,9af8109d-c488-18f4-847d-652ecc39d29e,473d6a0f-f252-4e50-ba11-7f5302e1144c,2
10062f93-2e50-0202-32ae-fea9c8983b55,478d785a-a85a-e9ea-a601-0838e3ec9a38,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
ee5b49a2-ecf9-d41a-de0f-05b606d585bb,477eea33-6708-4f9e-fff6-f21dab54c944,ac0c1364-4032-4908-8551-36deed102ad2,0
cef91925-91a1-0014-b264-c3ae625acd95,477d0565-742f-7a60-b073-f572f1f7556e,cdab72a5-63fe-4275-9635-452de1e0d102,0
84818d33-0fab-abe3-87c8-fc26fb69fe48,477d0565-742f-7a60-b073-f572f1f7556e,36146fcc-226f-4dea-bb92-16b138bba234,1
88bb6f5d-d40b-b564-763a-f95b4652b4fc,477d0565-742f-7a60-b073-f572f1f7556e,0ca31a98-b64f-4dda-b2c4-d76dc7c93076,2
18e18b96-bb76-5d91-b152-26083a890a17,47191070-9d48-c37a-be84-a3d9d1ffe7e1,280c3846-8555-4cbe-8c6e-c0838d2a2d2f,0
beb00b52-d0b7-a208-63ac-cb7a04539bbb,45b91638-9b71-f1c4-46c9-6588d25e5be4,b99f4bd9-b22c-4785-9083-0f63b70f2eae,0
3372e32d-3e25-586c-425e-9c21ef420e8a,9af8109d-c488-18f4-847d-652ecc39d29e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
5f618b23-04ee-7b9d-2632-0da1572ac4c9,fc1efe0b-90bf-e427-747f-374e0371024f,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
609c4698-bebe-8a5e-3bde-505a388267a5,fc1efe0b-90bf-e427-747f-374e0371024f,97efb347-833a-4545-87f2-2d1120f31fc2,7
ceaca4b3-e342-a10d-eddb-61c42780fda5,fc1efe0b-90bf-e427-747f-374e0371024f,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
2e14da6d-aa97-7f21-95a3-2b413c1f2f79,9af8109d-c488-18f4-847d-652ecc39d29e,0533d41b-5f91-492f-84ee-66f76cff6806,4
bd89c979-1ab7-94e8-151a-2498d4608274,9af8109d-c488-18f4-847d-652ecc39d29e,1b03ba92-cf96-469d-8fce-f65eb9600c6a,5
6b2d9cf1-5a63-79ab-e913-4e88fed01f78,9af8109d-c488-18f4-847d-652ecc39d29e,97efb347-833a-4545-87f2-2d1120f31fc2,6
951a591d-bbf8-af8d-d0fe-0bc9e551a983,fc1efe0b-90bf-e427-747f-374e0371024f,0533d41b-5f91-492f-84ee-66f76cff6806,5
d9e5ee23-82ae-47af-faf2-d75cb24c7b8e,fc1efe0b-90bf-e427-747f-374e0371024f,50f245a9-e6dd-4d14-a166-f41445e0a236,4
8c57535a-0582-e36f-8210-91f32b527653,fc1efe0b-90bf-e427-747f-374e0371024f,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
6c821bf6-ae6b-ef82-508a-143650ca7502,46fcc916-3f92-fc01-1baf-59877a063f68,01b32dff-ca21-4780-9c0d-825ebb7627c9,0
852ba10c-54d2-a9c0-e516-b8fbcfe23bb5,46fcc916-3f92-fc01-1baf-59877a063f68,1cce89fe-b7e0-4ab6-a2cb-2ac554e46d16,1
51448b61-d1fd-b4d1-01a9-67b9cd6c4fb4,46fcc916-3f92-fc01-1baf-59877a063f68,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
32fbc1c1-08c7-24fc-19d5-dc5180906713,46eb9b68-0572-28d3-4146-22b48f08302e,d9875852-df24-489c-95f6-38e0d5551ab9,0
20b4d5e6-ea96-66a5-6e98-00f8cf4bbcbd,46a56ac2-5b01-06a9-35ca-0b5b30c2925c,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
549b67ba-d08b-c9fb-984f-8bee5ee224f7,46a56ac2-5b01-06a9-35ca-0b5b30c2925c,afa0399d-7ce8-4f03-b898-fc0db0b499b8,1
8708787a-8e37-bb84-305a-ad3e4ad32393,46a56ac2-5b01-06a9-35ca-0b5b30c2925c,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
91ecff74-072a-afb5-4d79-0c52fe661163,9af8109d-c488-18f4-847d-652ecc39d29e,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,7
74f7aa0a-fa26-7165-b12e-4c368380921f,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,b81d432e-9bac-4193-8eca-6b648a25f119,0
9e8d5646-607f-4b53-83f9-193b5d308693,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,5377c975-800d-4a4a-babf-83c8c9620bc2,1
78e000cb-5024-860d-d5bc-d6ff7ff8406f,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,2
ffc3f202-e88d-b054-c875-60f5d920adca,465d04a1-3c7a-0622-b0e3-ccbf6a9b8014,c2334de5-2653-4674-aab9-290fc9a2dc90,0
45554592-1893-4c2a-05b2-67b81e6c3161,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
eaf4b3aa-b96f-c0a4-7c71-d6a765267b48,fc1efe0b-90bf-e427-747f-374e0371024f,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,2
18c6ec95-d04f-eea6-91fa-4e953be02d42,fc1efe0b-90bf-e427-747f-374e0371024f,b81d432e-9bac-4193-8eca-6b648a25f119,1
b9b2b088-1606-1a05-b853-c8e79b3098aa,fc1efe0b-90bf-e427-747f-374e0371024f,6f696ad0-28fd-4ae4-a0a7-f655781f72ea,0
a05124a2-56f9-2ced-12a0-5aae72dac28a,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
d04ec339-0265-8468-7bc1-0d9770c9055d,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,97efb347-833a-4545-87f2-2d1120f31fc2,7
61cb9e65-2a4d-2373-4ce6-ab40f4e4bca5,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
a8d4e182-2dd1-b117-639a-12a46a941b8a,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,0533d41b-5f91-492f-84ee-66f76cff6806,5
143a02f8-ab61-b4c9-3665-c78d6450f4db,465d04a1-3c7a-0622-b0e3-ccbf6a9b8014,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,1
b3ed1486-91a8-b8b5-ae5d-0bc1c2a29e58,4659f9a2-dc20-a1f7-6b62-caa715ca20f0,b780978c-030b-405c-87be-9a20152e178c,0
50b20395-37a4-a928-ce42-bc76cf6dcc32,4659f9a2-dc20-a1f7-6b62-caa715ca20f0,36146fcc-226f-4dea-bb92-16b138bba234,1
98155df7-844f-0489-4088-e2d2fdd2fcc6,4617585f-3607-95de-2cb2-89be046d6551,173edbb2-b065-49bb-8cdf-2b910fc98dd5,0
7a42728f-5699-b829-eb17-8d06c34709d7,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,50f245a9-e6dd-4d14-a166-f41445e0a236,4
b220bbb4-1455-04c1-2d2e-c4df078a954e,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
6375026d-ad59-1bc7-4fd0-f80b4853a5cb,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,93d6194e-8654-4a8b-afbc-15c8aac62177,2
0319a36f-7a0c-6f9d-6f7b-ca76170c085f,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
f8544185-7535-ddd4-8fed-17f8ca3ee9b3,fc2d468c-7220-e37f-c4ea-8ee8b569bd76,b81d432e-9bac-4193-8eca-6b648a25f119,0
5a73f801-32a4-92ec-7552-b562d4d764f8,fc6d7595-9549-f8a3-93d3-ba3216a30d79,41caeff2-2c5e-4ef4-a1b4-ff7f995ead1a,1
49bc2002-6fb4-a9f9-9f4d-4886895a95c0,fc6d7595-9549-f8a3-93d3-ba3216a30d79,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
57fae32b-155c-28c2-85a7-23c5e7ee8271,fc764673-eaa6-237b-cf43-d432fb25bb45,f45f36a0-b5dd-4e04-809a-0e70543fa0da,1
f13d4251-9b4e-3646-e4d2-29bc6dda7ce4,fc764673-eaa6-237b-cf43-d432fb25bb45,58087a07-4ec2-4952-ae0f-70ca2437b13f,0
c4341cd7-82b2-cd6c-985b-1f0de211f5cc,fc7ed432-9a84-b962-96c5-24796212144c,fe9d9a7b-b47c-430b-8935-7bcf95ba7945,0
ebb55eac-06df-3dea-2939-8b7798a1b3d1,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,50f245a9-e6dd-4d14-a166-f41445e0a236,4
32d1c282-2bb1-b167-356d-46b4dcb4a208,460cbbce-f628-6921-4905-5a0d618f1328,b81d432e-9bac-4193-8eca-6b648a25f119,0
d0509ae8-45a2-3817-3917-d142a4d9bdc8,460cbbce-f628-6921-4905-5a0d618f1328,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
d776cb7a-b1db-4c36-bfeb-be3d49a83fb9,460cbbce-f628-6921-4905-5a0d618f1328,c5c4fa65-3456-455a-b618-727b3d42d65b,2
b759a45a-acfd-520c-69b4-49aef961a5c7,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,0533d41b-5f91-492f-84ee-66f76cff6806,5
63171cb0-0f7c-020e-8c53-4e4516f7fbcb,fcc5ddf8-223e-98cf-f7e5-45d1f2383d14,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
bea210db-e4c8-7203-8397-47077953f6a5,fcc5ddf8-223e-98cf-f7e5-45d1f2383d14,29fc4267-3cb1-473e-8c56-f1385a814192,1
e17fa24e-17d7-572b-e424-e8bd4315192a,fcc5ddf8-223e-98cf-f7e5-45d1f2383d14,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
c4fb81d4-10a1-b318-3dcf-c5c56716a6dd,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
f46a1dec-86ce-701f-7a79-267161723b70,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,97efb347-833a-4545-87f2-2d1120f31fc2,7
f9155e5f-3337-23f8-aa59-77714095c7c6,9aaf3eec-7556-0c5d-8d2a-10c46ae4e07e,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
231a06c1-0384-79b6-604f-9a229b62c830,9a9d0190-3560-0faa-8a09-2d84019bc642,fe624b99-00e7-405b-8796-05647dbb85f7,0
76e14f3c-d3ed-4a79-fcfb-8146a519a0ca,9a91137e-fc5d-fdfb-b199-a55a164e5451,04384260-3d55-4909-b7b7-8bfba5645bd9,0
0b9a6621-80d4-7ade-9d0f-dbf0f2412c1d,9a7e5f78-1231-10ba-ac6c-45f0970bfbcc,1a3cd7db-c1c0-4408-9928-4f265ca2a777,0
ca1a0938-1f99-9ac5-5c28-28bffecc225a,9a79dc1c-b6c4-8035-086f-4f01e526796e,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
9bafcfcc-42a9-78ba-e854-e6ffa32e0a04,9a79dc1c-b6c4-8035-086f-4f01e526796e,c6c5cf03-61b1-42ed-81cf-9e1134ed13f1,1
dd3063f8-9afa-1cee-a5f1-0fc4e011bcff,9a79dc1c-b6c4-8035-086f-4f01e526796e,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
64a6db8e-c3bf-2155-ccb5-7124cfd38243,9a66be3a-902f-cdd7-abc6-e22ee626440a,d60c17e6-2c63-453b-864f-7ab42bcc31ae,0
b1954874-edb7-763f-cda6-5029d5619214,9a6480bd-eed4-1c50-a94f-567feda44dbf,874f5777-a3d3-467f-8cc8-17d509e2cda8,0
b2f482c9-5518-36e8-dba5-e66c36338c3f,fcd0ba90-a4e6-d6a1-dc69-907f0527da0c,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
727e24ed-ec50-3a74-723e-f85d59a1ad6b,460cbbce-f628-6921-4905-5a0d618f1328,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
1dcfb7b1-f256-a241-9311-58effc993b9f,9a44ab03-74a9-6a9e-7caf-ecc025eb7996,b81d432e-9bac-4193-8eca-6b648a25f119,0
e282414a-9831-26e4-b583-e41145a1d1bd,9a44ab03-74a9-6a9e-7caf-ecc025eb7996,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
4de6941c-1d14-5e67-6aaa-70d8e44a8a22,fcd0ba90-a4e6-d6a1-dc69-907f0527da0c,2f9480d2-f354-4cc7-a071-233cdbc384fd,1
b44f56bf-9b29-9fad-a485-c56574b64ed3,fcd0ba90-a4e6-d6a1-dc69-907f0527da0c,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
0f6ec448-cf20-f1a5-e6a9-9ac58624757e,fcdc31d5-8636-af6f-1fa5-ee20ddf80dea,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
d3c85de7-4bcb-1090-6606-05a64939883c,460cbbce-f628-6921-4905-5a0d618f1328,50f245a9-e6dd-4d14-a166-f41445e0a236,4
bbe0078a-40f7-70f6-3e3f-ec6bbbd76ced,460cbbce-f628-6921-4905-5a0d618f1328,0533d41b-5f91-492f-84ee-66f76cff6806,5
e9bbc1f2-f437-e1d7-10d1-d122fe2c30ba,460cbbce-f628-6921-4905-5a0d618f1328,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
5629462a-e8d0-7296-85ad-fecc4e33bc1a,460cbbce-f628-6921-4905-5a0d618f1328,97efb347-833a-4545-87f2-2d1120f31fc2,7
5d9acb74-04b8-a18c-4b89-123e50da1074,460cbbce-f628-6921-4905-5a0d618f1328,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
e8404aa1-0e0a-6317-02a3-7d7965670e82,46075783-01f4-e53c-4a45-8ecb1c3f8164,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
25061748-263a-331d-feaf-5844f7e84926,46075783-01f4-e53c-4a45-8ecb1c3f8164,b3d303b1-907b-43a1-b064-0c725c68df6f,1
c6840356-39a5-14a4-76f4-6d79f7080a87,fcdc31d5-8636-af6f-1fa5-ee20ddf80dea,f4306dc1-edd2-4685-b1d7-db60fec12533,1
60b53b31-db00-e112-ac24-4c652c35ecd2,fcdc31d5-8636-af6f-1fa5-ee20ddf80dea,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
f9a30f92-57d0-2a2d-2664-7769a9f27830,fd03a9bd-ee46-ee2e-457c-d74168c36e27,d741a7cd-8ed9-4c44-8c01-42a7f1388506,0
c9f615cc-0e56-9735-8760-0dd1bc4f3c2a,9a44ab03-74a9-6a9e-7caf-ecc025eb7996,7753ae74-7655-458e-8ffc-8ea466ab754f,2
c64141a2-7536-4a86-9ae4-69c804d5a618,46075783-01f4-e53c-4a45-8ecb1c3f8164,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
83d48631-f48d-c9a8-0581-f7cab36f51f1,fd269e1d-1f10-3a1e-e2a7-96a5fa9a7210,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
47923cbd-17df-2acc-e3fb-b9960310fadd,fd269e1d-1f10-3a1e-e2a7-96a5fa9a7210,97efb347-833a-4545-87f2-2d1120f31fc2,7
83239405-0033-d1d2-851c-e002ec92512b,fd269e1d-1f10-3a1e-e2a7-96a5fa9a7210,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
267a0ff9-71dc-abdc-6052-cc3f8d03ca3f,fd269e1d-1f10-3a1e-e2a7-96a5fa9a7210,0533d41b-5f91-492f-84ee-66f76cff6806,5
7ca63d50-baee-b065-6392-4133b565b21f,46027632-f6b7-9b00-2e88-d637ca2e1dc2,78a7052c-68d8-436e-9c81-a0f91839edee,0
3beb510d-f904-87d2-a1e0-23c6dfb29548,45f2a852-86a4-ff90-4a63-688410136b79,c1d32ed2-6c3b-4f1f-8233-f367afeec349,0
9f20a279-f27b-e879-fc6a-2892c83ea8ed,45d4a794-5951-1d52-123c-a405b095803f,1d949716-8b71-44ac-8558-524f9dd98cc6,0
28c78042-7194-0196-f7dd-c954e49ba44c,fd269e1d-1f10-3a1e-e2a7-96a5fa9a7210,50f245a9-e6dd-4d14-a166-f41445e0a236,4
466e951d-e0f1-ce96-77bb-ce7df195c116,fd269e1d-1f10-3a1e-e2a7-96a5fa9a7210,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
